Title,Art Latitude,Art Longitude,Venue_x,Venue Latitude,Venue Longitude,Venue Category,Super Category,Venue_y,cluster_label
Seven Figures,47.680417,-122.3281,Green Lake Playground,47.68077497,-122.3275805,Playground,Recreation,Green Lake Playground,2
Strata Benches,47.657467,-122.40645,Disco Park Playground,47.6561425,-122.40524479999999,Playground,Recreation,Disco Park Playground,2
Sundial,47.645267,-122.33635,Gas Works Park Playground,47.645916,-122.33331000000001,Playground,Recreation,Gas Works Park Playground,3
Sundial,47.667266999999995,-122.2818,Burke-Gilman Playground Park,47.66762307,-122.2815564,Playground,Recreation,Burke-Gilman Playground Park,2
The Peaceable Kingdom,47.612783,-122.290217,Madrona Playground,47.61104375,-122.290079,Playground,Recreation,Madrona Playground,3
The Unified Playing Field Theory,47.528166999999996,-122.32305,South Park Playground,47.52785112,-122.32426640000001,Playground,Recreation,South Park Playground,1
Tidal Wave Story,47.571783,-122.3085,Jefferson Park Playground,47.57056564,-122.30905359999998,Playground,Recreation,Jefferson Park Playground,1
Tidal Wave Story,47.571783,-122.3085,Jefferson Park Zipline,47.57111478,-122.3093037,Playground,Recreation,Jefferson Park Zipline,1
Twine and Branch,47.62135,-122.35206699999999,Seattle Center Playground,47.6218686,-122.3492537,Playground,Recreation,Seattle Center Playground,3
Untitled Columns,47.695783,-122.35836699999999,Sandel Playground,47.69488769,-122.35855579999999,Playground,Recreation,Sandel Playground,2
Untitled Stone Garden Lantern,47.54958,-122.25731999999999,Seward Park Playground,47.54939497,-122.25632859999999,Playground,Recreation,Seward Park Playground,1
Volumetric Space Frame,47.6295,-122.35995,Bayview-Kinnear Park,47.62797614,-122.35901820000001,Playground,Recreation,Bayview-Kinnear Park,3
William H. Seward,47.6319,-122.31571699999999,Volunteer Park Playground,47.63211943,-122.3133919,Playground,Recreation,Volunteer Park Playground,3
Acrobat Constellation,47.622083,-122.352833,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Barbet,47.62425,-122.35233000000001,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Biography of a Branch,47.6212,-122.35173300000001,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Chief Seattle,47.618417,-122.347417,Tilikum Place,47.61813043,-122.3476162,Plaza,Recreation,Tilikum Place,3
Circus Ring Plaza,47.621,-122.35088300000001,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Dreaming in Color,47.623883,-122.351133,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Encircled Stream,47.623833000000005,-122.35196699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Fountain Of Creation,47.6229,-122.35375,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Fountain of Seseragi,47.62335,-122.35247,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Fu,47.624417,-122.351467,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Human Forms in Balance,47.622083,-122.350867,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Hydraulis,47.622133000000005,-122.35335,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
In the Event,47.6221,-122.35477,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Kobe Bell,47.62345,-122.35211699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Longfellow Creek Legacy Trail Way Finding Signs,47.519767,-122.36848300000001,Roxhill Skatepark,47.52055709,-122.36966000000001,Plaza,Recreation,Roxhill Skatepark,0
Migrare,47.621767,-122.3515,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
My Testimony in Stone,47.6015,-122.30441699999999,The Bread District,47.59969503,-122.30516340000001,Plaza,Recreation,The Bread District,3
Neototems,47.62235,-122.35255,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Neototems Children's Garden,47.620166999999995,-122.3517,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Pool,47.623067,-122.35286699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Seattle Center Totem,47.620767,-122.35133300000001,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Sundial,47.645267,-122.33635,Wallingford Steps,47.6470866,-122.33645220000001,Plaza,Recreation,Wallingford Steps,2
The Lang Fountain,47.62405,-122.35215,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Tree Bench,47.601517,-122.3071,The Bread District,47.59969503,-122.30516340000001,Plaza,Recreation,The Bread District,3
Twine and Branch,47.62135,-122.35206699999999,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Untitled,47.623567,-122.35205,Seattle Center,47.62219031,-122.35147479999999,Plaza,Recreation,Seattle Center,3
Chinese Grand Pavilion,47.598667,-122.32558300000001,Go Poké,47.598228999999996,-122.325254,Poke Place,Food,Go Poké,3
Gyrojack,47.614533,-122.3448,FOB Poke Bar,47.613828999999996,-122.34380900000001,Poke Place,Food,FOB Poke Bar,3
"Heaven, Man, Earth",47.598983000000004,-122.32518300000001,Go Poké,47.598228999999996,-122.325254,Poke Place,Food,Go Poké,3
Sand Dragon,47.596917,-122.323517,Go Poké,47.598228999999996,-122.325254,Poke Place,Food,Go Poké,3
Three Dogs,47.614483,-122.3449,FOB Poke Bar,47.613828999999996,-122.34380900000001,Poke Place,Food,FOB Poke Bar,3
Untitled,47.598766999999995,-122.32525,Go Poké,47.598228999999996,-122.325254,Poke Place,Food,Go Poké,3
Untitled (Kiosk),47.615617,-122.34458300000001,FOB Poke Bar,47.613828999999996,-122.34380900000001,Poke Place,Food,FOB Poke Bar,3
Dr. Jose P. Rizal,47.591833,-122.3175,Harwood Pool,47.591252000000004,-122.318129,Pool,Recreation,Harwood Pool,3
East is West,47.59205,-122.31741699999999,Harwood Pool,47.591252000000004,-122.318129,Pool,Recreation,Harwood Pool,3
Fish Children,47.70585,-122.29133300000001,Meadowbrook Pool,47.70539147,-122.29152250000001,Pool,Recreation,Meadowbrook Pool,2
Fleet,47.705783000000004,-122.291367,Meadowbrook Pool,47.70539147,-122.29152250000001,Pool,Recreation,Meadowbrook Pool,2
Homage in Green,47.63205,-122.3157,Volunteer Park Wading Pool,47.63200809,-122.31399259999999,Pool,Recreation,Volunteer Park Wading Pool,3
JUMs,47.527683,-122.36881699999999,Southwest Pool,47.52797135,-122.36905990000001,Pool,Recreation,Southwest Pool,0
Meadowbrook Pond Kiosk,47.70645,-122.28928300000001,Meadowbrook Pool,47.70539147,-122.29152250000001,Pool,Recreation,Meadowbrook Pool,2
Playform,47.632183000000005,-122.31323300000001,Volunteer Park Wading Pool,47.63200809,-122.31399259999999,Pool,Recreation,Volunteer Park Wading Pool,3
Reflective Refuge at Meadowbrook Pond,47.705633,-122.28888300000001,Meadowbrook Pool,47.70539147,-122.29152250000001,Pool,Recreation,Meadowbrook Pool,2
Schema,47.7059,-122.291367,Meadowbrook Pool,47.70539147,-122.29152250000001,Pool,Recreation,Meadowbrook Pool,2
Signs of Life,47.6851,-122.33758300000001,Green Lake Park Wading Pool,47.68526796,-122.336905,Pool,Recreation,Green Lake Park Wading Pool,2
Untitled,47.722716999999996,-122.35608300000001,Veridian Cove Pool,47.7238,-122.35371599999999,Pool,Recreation,Veridian Cove Pool,2
Untitled,47.645333,-122.4016,Mounger Pool,47.64533877,-122.4006342,Pool,Recreation,Mounger Pool,2
Untitled,47.6452,-122.4014,Mounger Pool,47.64533877,-122.4006342,Pool,Recreation,Mounger Pool,2
Weather Prophet,47.70575,-122.291367,Meadowbrook Pool,47.70539147,-122.29152250000001,Pool,Recreation,Meadowbrook Pool,2
William H. Seward,47.6319,-122.31571699999999,Volunteer Park Wading Pool,47.63200809,-122.31399259999999,Pool,Recreation,Volunteer Park Wading Pool,3
.01 - Beacon Hill Discovery; .02 - Ravens Bill Downspouts,47.577833,-122.31126699999999,Oak,47.57642966,-122.3098031,Pub,Food,Oak,1
"Collections  Objects, Experiences, Memories",47.719547,-122.29786100000001,Elliott Bay Public House & Brewery,47.72037266,-122.29500549999999,Pub,Food,Elliott Bay Public House & Brewery,2
Garden of Color and Light,47.689133,-122.317467,Reservoir Bar & Grill,47.69063266,-122.31779990000001,Pub,Food,Reservoir Bar & Grill,2
Gazebo,47.688967,-122.31665,Reservoir Bar & Grill,47.69063266,-122.31779990000001,Pub,Food,Reservoir Bar & Grill,2
"Hydro Roots from the project ""Vista""",47.571517,-122.30826699999999,Tippe and Drague Alehouse,47.57359934,-122.3089687,Pub,Food,Tippe and Drague Alehouse,1
JUMs,47.527683,-122.36881699999999,Shad's Neighborhood Pub,47.528919,-122.36896399999999,Pub,Food,Shad's Neighborhood Pub,0
Lake City Gateway,47.719120000000004,-122.29557,Elliott Bay Public House & Brewery,47.72037266,-122.29500549999999,Pub,Food,Elliott Bay Public House & Brewery,2
Playground,47.67675,-122.30495,The Pub at Third Place,47.67597276,-122.3064378,Pub,Food,The Pub at Third Place,2
Playground Artwork,47.6767,-122.30495,The Pub at Third Place,47.67597276,-122.3064378,Pub,Food,The Pub at Third Place,2
Ross Creek,47.652516999999996,-122.3594,George & Dragon Pub,47.6528445,-122.3561879,Pub,Food,George & Dragon Pub,2
Tidal Wave Story,47.571783,-122.3085,Tippe and Drague Alehouse,47.57359934,-122.3089687,Pub,Food,Tippe and Drague Alehouse,1
Untitled,47.719561,-122.297836,Elliott Bay Public House & Brewery,47.72037266,-122.29500549999999,Pub,Food,Elliott Bay Public House & Brewery,2
Wit and Wisdom,47.551266999999996,-122.2779,Slow Boat Tavern,47.55097149,-122.27781840000002,Pub,Food,Slow Boat Tavern,1
Wit and Wisdom,47.551266999999996,-122.2779,Spinnaker Bay Brewing,47.55075574,-122.27742830000001,Pub,Food,Spinnaker Bay Brewing,1
Acrobat Constellation,47.622083,-122.352833,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Fountain Of Creation,47.6229,-122.35375,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Fountain of Seseragi,47.62335,-122.35247,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Hydraulis,47.622133000000005,-122.35335,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
In the Event,47.6221,-122.35477,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Neototems,47.62235,-122.35255,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Play Ray Plaza,47.622433,-122.35518300000001,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
Pool,47.623067,-122.35286699999999,KEXP Studios,47.62273725,-122.35532920000001,Radio Station,Service,KEXP Studios,3
.01 - Weather Permitting   .02 - Flow,47.669833000000004,-122.384583,Sonic Boom Records,47.66860225,-122.38513950000001,Record Shop,Retail,Sonic Boom Records,2
Ballard Centennial Bell Tower,47.6675,-122.384883,Sonic Boom Records,47.66860225,-122.38513950000001,Record Shop,Retail,Sonic Boom Records,2
Coelacanths,47.6677,-122.38463300000001,Sonic Boom Records,47.66860225,-122.38513950000001,Record Shop,Retail,Sonic Boom Records,2
Untitled,47.668017,-122.38536699999999,Sonic Boom Records,47.66860225,-122.38513950000001,Record Shop,Retail,Sonic Boom Records,2
Untitled,47.668517,-122.386067,Sonic Boom Records,47.66860225,-122.38513950000001,Record Shop,Retail,Sonic Boom Records,2
Vagor I And Vagor II,47.6678,-122.38475,Sonic Boom Records,47.66860225,-122.38513950000001,Record Shop,Retail,Sonic Boom Records,2
Witness Trees - What The Trees Have Seen,47.668433,-122.385117,Sonic Boom Records,47.66860225,-122.38513950000001,Record Shop,Retail,Sonic Boom Records,2
Sky Legends,47.5481,-122.37601699999999,Enterprise Rent-A-Car,47.54605508,-122.3767304,Rental Car Location,Retail,Enterprise Rent-A-Car,0
Homecoming,47.523467,-122.39363300000001,captain's park,47.52328478,-122.3928562,Rest Area,Recreation,captain's park,0
American Youth and Freedom,47.530217,-122.393317,Hoover Bar and Grill,47.52803918,-122.3927455,Restaurant,Food,Hoover Bar and Grill,0
Aureole,47.7243,-122.348633,L'forno,47.723271999999994,-122.34801499999999,Restaurant,Food,L'forno,2
Chief Seattle,47.618417,-122.347417,Petra Mediterranean Bistro,47.6166841,-122.34653109999999,Restaurant,Food,Petra Mediterranean Bistro,3
Dr. Mark A. Matthews,47.618666999999995,-122.341233,G.H. Pasta Co.,47.61673851,-122.34227609999999,Restaurant,Food,G.H. Pasta Co.,3
Swimming Fish,47.724233,-122.348633,L'forno,47.723271999999994,-122.34801499999999,Restaurant,Food,L'forno,2
Untitled (Kiosk),47.615617,-122.34458300000001,G.H. Pasta Co.,47.61673851,-122.34227609999999,Restaurant,Food,G.H. Pasta Co.,3
Untitled (Kiosk),47.615617,-122.34458300000001,Petra Mediterranean Bistro,47.6166841,-122.34653109999999,Restaurant,Food,Petra Mediterranean Bistro,3
Untitled Star Map Floor Inlay,47.724083,-122.348533,L'forno,47.723271999999994,-122.34801499999999,Restaurant,Food,L'forno,2
Water Borne,47.724167,-122.348633,L'forno,47.723271999999994,-122.34801499999999,Restaurant,Food,L'forno,2
Whirr,47.724416999999995,-122.348483,L'forno,47.723271999999994,-122.34801499999999,Restaurant,Food,L'forno,2
Catfish,47.665717,-122.38225,Tractor Tavern,47.66583623,-122.38265600000001,Rock Club,Recreation,Tractor Tavern,2
Copper,47.5822,-122.3236,M.O.B. Studios,47.580134,-122.324698,Rock Club,Recreation,M.O.B. Studios,3
Gyrojack,47.614533,-122.3448,The Crocodile,47.61341171,-122.34434040000001,Rock Club,Recreation,The Crocodile,3
Three Dogs,47.614483,-122.3449,The Crocodile,47.61341171,-122.34434040000001,Rock Club,Recreation,The Crocodile,3
Untitled,47.666167,-122.38285,Tractor Tavern,47.66583623,-122.38265600000001,Rock Club,Recreation,Tractor Tavern,2
Junior League of Seattle Playground Compass Rose,47.681683,-122.25835,Magnuson Rugby Field,47.68133579999999,-122.25931570000002,Rugby Pitch,Recreation,Magnuson Rugby Field,2
People Waiting for the Interurban,47.64945,-122.349483,Evergreens,47.64941889,-122.3481397,Salad Place,Food,Evergreens,2
Pergola At Waiting For The Interurban,47.64945,-122.34955,Evergreens,47.64941889,-122.3481397,Salad Place,Food,Evergreens,2
Reality Relics,47.650133000000004,-122.34843300000001,Evergreens,47.64941889,-122.3481397,Salad Place,Food,Evergreens,2
Water Weaving Light Cycle,47.650067,-122.34883300000001,Evergreens,47.64941889,-122.3481397,Salad Place,Food,Evergreens,2
Angie's Umbrella,47.611333,-122.345417,Gary Manuel Studio,47.61199586,-122.34532220000001,Salon / Barbershop,Service,Gary Manuel Studio,3
Children's Art Tiles,47.6109,-122.3369,Gene Juarez Salon & Spa,47.61232932,-122.33482009999999,Salon / Barbershop,Service,Gene Juarez Salon & Spa,3
Contour,47.623083,-122.322217,Scream Salon,47.62100039999999,-122.3214418,Salon / Barbershop,Service,Scream Salon,3
Dancer's Series: Steps,47.622966999999996,-122.32083300000001,Scream Salon,47.62100039999999,-122.3214418,Salon / Barbershop,Service,Scream Salon,3
Gravity Law,47.521383,-122.2705,Hair Art Beauty Supply,47.52285056,-122.26900400000001,Salon / Barbershop,Service,Hair Art Beauty Supply,1
Memories,47.521483,-122.270533,Hair Art Beauty Supply,47.52285056,-122.26900400000001,Salon / Barbershop,Service,Hair Art Beauty Supply,1
Pursuit of Knowledge,47.521533000000005,-122.27021699999999,Hair Art Beauty Supply,47.52285056,-122.26900400000001,Salon / Barbershop,Service,Hair Art Beauty Supply,1
Skylight Aperture Sundial,47.64045,-122.3024,Salon Blast,47.639765000000004,-122.30171399999999,Salon / Barbershop,Service,Salon Blast,3
The Children,47.5216,-122.271267,Hair Art Beauty Supply,47.52285056,-122.26900400000001,Salon / Barbershop,Service,Hair Art Beauty Supply,1
The Itinerant,47.622033,-122.320683,Scream Salon,47.62100039999999,-122.3214418,Salon / Barbershop,Service,Scream Salon,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Gene Juarez Salon & Spa,47.61232932,-122.33482009999999,Salon / Barbershop,Service,Gene Juarez Salon & Spa,3
A Place Called Home,47.560033000000004,-122.2869,Subway,47.55870936,-122.2854906,Sandwich Place,Food,Subway,1
Anawog,47.601067,-122.331617,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Ballard Gateway,47.664986,-122.37613600000002,Mean Sandwich,47.66377266,-122.3768067,Sandwich Place,Food,Mean Sandwich,2
Bear (Totem),47.600733,-122.33325,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Chief Seattle Fountain,47.602017,-122.33395,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Cornerstone,47.607966999999995,-122.32926699999999,George's Sausage & Delicatessen,47.60852707,-122.32701409999999,Sandwich Place,Food,George's Sausage & Delicatessen,3
Day/Night,47.601983000000004,-122.33395,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Dreamboats,47.640183,-122.32596699999999,Mammoth,47.64220907,-122.32603030000001,Sandwich Place,Food,Mammoth,3
Dreamboats,47.640183,-122.32596699999999,Terry's 14 Carrot Cafe,47.63992311,-122.3260258,Sandwich Place,Food,Terry's 14 Carrot Cafe,3
Fortson Square  ,47.601116999999995,-122.3317,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Gravity Law,47.521383,-122.2705,Sub Shop #7,47.52198333,-122.26973729999999,Sandwich Place,Food,Sub Shop #7,1
Into the Green Wood,47.687517,-122.3553,Valhalla Sandwiches,47.68858205,-122.3550986,Sandwich Place,Food,Valhalla Sandwiches,2
Killer Whale (Totem),47.600533,-122.33311699999999,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Memories,47.521483,-122.270533,Sub Shop #7,47.52198333,-122.26973729999999,Sandwich Place,Food,Sub Shop #7,1
Memory Place,47.719633,-122.34148300000001,SUBWAY,47.71927323,-122.3443824,Sandwich Place,Food,SUBWAY,2
Pergola,47.601883,-122.3341,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Prefontaine Fountain,47.601783000000005,-122.3308,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Pursuit of Knowledge,47.521533000000005,-122.27021699999999,Sub Shop #7,47.52198333,-122.26973729999999,Sandwich Place,Food,Sub Shop #7,1
Seattle Totem Pole,47.6021,-122.33406699999999,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Spirit of Washington,47.560033000000004,-122.2873,Subway,47.55870936,-122.2854906,Sandwich Place,Food,Subway,1
Spur Line,47.6323,-122.34053300000001,SUBWAY,47.63399258,-122.3404027,Sandwich Place,Food,SUBWAY,3
Street Treatment,47.617967,-122.35443300000001,SUBWAY,47.61624189,-122.35299669999999,Sandwich Place,Food,SUBWAY,3
Sun and Raven (Totem),47.600516999999996,-122.333133,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
The Children,47.5216,-122.271267,Sub Shop #7,47.52198333,-122.26973729999999,Sandwich Place,Food,Sub Shop #7,1
Tsonqua (Totem),47.600617,-122.33338300000001,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
Water Works,47.60232,-122.33243,Tat's Delicatessen,47.60190102,-122.33242320000001,Sandwich Place,Food,Tat's Delicatessen,3
112 Wristwatches,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Biography of a Branch,47.6212,-122.35173300000001,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Black Lightning,47.620367,-122.3483,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Black Sun,47.629917,-122.31516699999999,Volunteer Park Water Tower,47.62901928,-122.3146301,Scenic Lookout,Recreation,Volunteer Park Water Tower,3
Break Point,47.540783000000005,-122.37501699999999,High Point Cell Tower,47.540451000000004,-122.378224,Scenic Lookout,Recreation,High Point Cell Tower,0
Circus Ring Plaza,47.621,-122.35088300000001,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Codes & Protocol,47.604317,-122.3296,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Codes & Protocol,47.60432,-122.3296,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Codes & Protocol,47.604566999999996,-122.3292,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Codes & Protocol,47.60475,-122.329917,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Common Ground,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Cornerstones,47.632166999999995,-122.32625,Eastlake Floating Walkway,47.63141776,-122.3275485,Scenic Lookout,Recreation,Eastlake Floating Walkway,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Highpoint,47.540783000000005,-122.37501699999999,High Point Cell Tower,47.540451000000004,-122.378224,Scenic Lookout,Recreation,High Point Cell Tower,0
Homecoming,47.523467,-122.39363300000001,Fauntleroy Creek Ravine,47.52264935,-122.392416,Scenic Lookout,Recreation,Fauntleroy Creek Ravine,0
Human Forms in Balance,47.622083,-122.350867,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
I-90 Portal,47.5911,-122.288133,East Portal Viewpoint,47.59041208,-122.2889107,Scenic Lookout,Recreation,East Portal Viewpoint,1
Inset-Anchor (Park) On Alki,47.595183,-122.38746699999999,Alki Point,47.59457348,-122.38454080000001,Scenic Lookout,Recreation,Alki Point,0
Inset-Anchor (Park) On Alki,47.595183,-122.38746699999999,Duwamish Head Greenbelt,47.59507834,-122.386675,Scenic Lookout,Recreation,Duwamish Head Greenbelt,0
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Water Tower,47.62901928,-122.3146301,Scenic Lookout,Recreation,Volunteer Park Water Tower,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Listening,47.60445,-122.33021699999999,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Migrare,47.621767,-122.3515,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Moon Gates,47.620033,-122.34891699999999,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Moses,47.6208,-122.348933,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Neototems Children's Garden,47.620166999999995,-122.3517,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Olympic Iliad,47.6193,-122.3501,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Points of View,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Points of View,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Seattle Center Totem,47.620767,-122.35133300000001,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Transition,47.60475,-122.33033300000001,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Untitled,47.629616999999996,-122.36673300000001,"Highland. Drive, The Old Queen Anne Hill",47.63098878,-122.36684209999999,Scenic Lookout,Recreation,"Highland. Drive, The Old Queen Anne Hill",3
Untitled ,47.618733,-122.347917,Space Needle: Observation Deck,47.62051477,-122.3493297,Scenic Lookout,Recreation,Space Needle: Observation Deck,3
Untitled Cor-Ten Steel Sculpture,47.634333000000005,-122.31233300000001,Louisa Boren Lookout,47.63453941,-122.3125331,Scenic Lookout,Recreation,Louisa Boren Lookout,3
Viewers,47.595333000000004,-122.386417,Alki Point,47.59457348,-122.38454080000001,Scenic Lookout,Recreation,Alki Point,0
Viewers,47.595333000000004,-122.386417,Duwamish Head Greenbelt,47.59507834,-122.386675,Scenic Lookout,Recreation,Duwamish Head Greenbelt,0
Wings,47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Columbia Center Observation Deck (Sky View Observatory),47.60459497,-122.33081640000002,Scenic Lookout,Recreation,Columbia Center Observation Deck (Sky View Observatory),3
Biography of a Branch,47.6212,-122.35173300000001,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Moon Gates,47.620033,-122.34891699999999,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Neototems Children's Garden,47.620166999999995,-122.3517,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
Olympic Iliad,47.6193,-122.3501,Pacific Science Center,47.61958523,-122.3515554,Science Museum,Recreation,Pacific Science Center,3
