Title,Art Latitude,Art Longitude,Venue_x,Venue Latitude,Venue Longitude,Venue Category,Super Category,Venue_y,cluster_label
Untitled Totem Pole,47.61015,-122.34411999999999,The Pink Door,47.61021902,-122.3425754,Italian Restaurant,Food,The Pink Door,3
Water Works,47.60232,-122.33243,Il Corvo,47.60252188,-122.3319523,Italian Restaurant,Food,Il Corvo,3
"Wave, Rave, Cave",47.613033,-122.34753300000001,Tavolàta,47.6143131,-122.34667659999998,Italian Restaurant,Food,Tavolàta,3
Beckoning Cistern,47.61485,-122.35013300000001,Karaage Setsuna,47.61513335,-122.3475801,Japanese Restaurant,Food,Karaage Setsuna,3
Chinese Grand Pavilion,47.598667,-122.32558300000001,Tsukushinbo,47.59996315,-122.32687779999999,Japanese Restaurant,Food,Tsukushinbo,3
Gyrojack,47.614533,-122.3448,Karaage Setsuna,47.61513335,-122.3475801,Japanese Restaurant,Food,Karaage Setsuna,3
"Heaven, Man, Earth",47.598983000000004,-122.32518300000001,Tsukushinbo,47.59996315,-122.32687779999999,Japanese Restaurant,Food,Tsukushinbo,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Okinawa Teriyaki,47.605109000000006,-122.337969,Japanese Restaurant,Food,Okinawa Teriyaki,3
Three Dogs,47.614483,-122.3449,Karaage Setsuna,47.61513335,-122.3475801,Japanese Restaurant,Food,Karaage Setsuna,3
Untitled,47.598766999999995,-122.32525,Tsukushinbo,47.59996315,-122.32687779999999,Japanese Restaurant,Food,Tsukushinbo,3
Untitled,47.621783,-122.33238300000001,Teinei,47.62319325,-122.33147179999999,Japanese Restaurant,Food,Teinei,3
Untitled (Kiosk),47.615617,-122.34458300000001,Karaage Setsuna,47.61513335,-122.3475801,Japanese Restaurant,Food,Karaage Setsuna,3
Whirl Piece:  Current Events,47.601517,-122.32055,Shabu Chic,47.59963353,-122.3187905,Japanese Restaurant,Food,Shabu Chic,3
Black Sun,47.629917,-122.31516699999999,Volunteer Park Reservoir,47.62998964,-122.3152111,Lake,Recreation,Volunteer Park Reservoir,3
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Reservoir,47.62998964,-122.3152111,Lake,Recreation,Volunteer Park Reservoir,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Volunteer Park Reservoir,47.62998964,-122.3152111,Lake,Recreation,Volunteer Park Reservoir,3
Children of the Sea,47.601633,-122.301383,Seattle Public Library - Douglass-Truth Branch,47.60182042,-122.3016827,Library,Recreation,Seattle Public Library - Douglass-Truth Branch,3
My Testimony in Stone,47.6015,-122.30441699999999,Seattle Public Library - Douglass-Truth Branch,47.60182042,-122.3016827,Library,Recreation,Seattle Public Library - Douglass-Truth Branch,3
Renouveau,47.601833,-122.301767,Seattle Public Library - Douglass-Truth Branch,47.60182042,-122.3016827,Library,Recreation,Seattle Public Library - Douglass-Truth Branch,3
Skylight Aperture Sundial,47.64045,-122.3024,Seattle Public Library - Montlake,47.64052043,-122.3024134,Library,Recreation,Seattle Public Library - Montlake,3
Soul Pole,47.60185,-122.30218300000001,Seattle Public Library - Douglass-Truth Branch,47.60182042,-122.3016827,Library,Recreation,Seattle Public Library - Douglass-Truth Branch,3
Dr. Mark A. Matthews,47.618666999999995,-122.341233,Downtown Spirits,47.61789166,-122.34181480000001,Liquor Store,Retail,Downtown Spirits,3
Cornerstone,47.607966999999995,-122.32926699999999,Vito's,47.608195,-122.327409,Lounge,Retail,Vito's,3
Angie's Umbrella,47.611333,-122.345417,Have A Heart Belltown,47.6128597,-122.34440249999999,Marijuana Dispensary,Retail,Have A Heart Belltown,3
Angie's Umbrella,47.611333,-122.345417,Herban Legends,47.61207937,-122.34792720000002,Marijuana Dispensary,Retail,Herban Legends,3
Gyrojack,47.614533,-122.3448,Have A Heart Belltown,47.6128597,-122.34440249999999,Marijuana Dispensary,Retail,Have A Heart Belltown,3
Three Dogs,47.614483,-122.3449,Have A Heart Belltown,47.6128597,-122.34440249999999,Marijuana Dispensary,Retail,Have A Heart Belltown,3
"Wave, Rave, Cave",47.613033,-122.34753300000001,Herban Legends,47.61207937,-122.34792720000002,Marijuana Dispensary,Retail,Herban Legends,3
Farmer's Pole,47.61,-122.343783,Pike Place Market,47.60946682,-122.3414646,Market,Retail,Pike Place Market,3
Untitled Fence,47.610116999999995,-122.344117,Pike Place Market,47.60946682,-122.3414646,Market,Retail,Pike Place Market,3
Untitled Totem Pole,47.61015,-122.34411999999999,Pike Place Market,47.60946682,-122.3414646,Market,Retail,Pike Place Market,3
Dr. Mark A. Matthews,47.618666999999995,-122.341233,Ivan Salaverry MMA,47.62083081,-122.34098519999999,Martial Arts Dojo,Recreation,Ivan Salaverry MMA,3
Seattle Scatter Piece,47.632467,-122.37565,Salle Auriol Seattle,47.63071544,-122.3741555,Martial Arts Dojo,Recreation,Salle Auriol Seattle,3
Homage in Green,47.63205,-122.3157,Bruce Lee's Grave,47.63374458,-122.31590130000001,Memorial Site,Recreation,Bruce Lee's Grave,3
Blue Glass Passage,47.602517,-122.32846699999999,Tenoch Mexican Grill,47.60053756,-122.32754779999999,Mexican Restaurant,Food,Tenoch Mexican Grill,3
Continuum,47.602517,-122.32846699999999,Tenoch Mexican Grill,47.60053756,-122.32754779999999,Mexican Restaurant,Food,Tenoch Mexican Grill,3
Dreamboats,47.640183,-122.32596699999999,Pecado Bueno,47.64115232,-122.32576920000001,Mexican Restaurant,Food,Pecado Bueno,3
Evolving Wing and the Gravity of Presence,47.602517,-122.32846699999999,Tenoch Mexican Grill,47.60053756,-122.32754779999999,Mexican Restaurant,Food,Tenoch Mexican Grill,3
Mcgilvra's Farm,47.635467,-122.27791699999999,Cactus Madison Park,47.63619636,-122.2776856,Mexican Restaurant,Food,Cactus Madison Park,3
Return,47.602517,-122.32846699999999,Tenoch Mexican Grill,47.60053756,-122.32754779999999,Mexican Restaurant,Food,Tenoch Mexican Grill,3
Street Treatment,47.617967,-122.35443300000001,Plaza Garibaldi,47.61941813,-122.35568719999999,Mexican Restaurant,Food,Plaza Garibaldi,3
Untitled,47.621783,-122.33238300000001,El Grito,47.62080826,-122.33415500000001,Mexican Restaurant,Food,El Grito,3
Gyrojack,47.614533,-122.3448,Al Basha Kabab,47.61357985,-122.34674979999998,Middle Eastern Restaurant,Food,Al Basha Kabab,3
Three Dogs,47.614483,-122.3449,Al Basha Kabab,47.61357985,-122.34674979999998,Middle Eastern Restaurant,Food,Al Basha Kabab,3
"Wave, Rave, Cave",47.613033,-122.34753300000001,Al Basha Kabab,47.61357985,-122.34674979999998,Middle Eastern Restaurant,Food,Al Basha Kabab,3
4 (Where shall I go ahead?),47.599317,-122.330183,Flatstick Pub,47.600143200000005,-122.3310024,Mini Golf,Recreation,Flatstick Pub,3
Anawog,47.601067,-122.331617,Flatstick Pub,47.600143200000005,-122.3310024,Mini Golf,Recreation,Flatstick Pub,3
Bear (Totem),47.600733,-122.33325,Flatstick Pub,47.600143200000005,-122.3310024,Mini Golf,Recreation,Flatstick Pub,3
Fortson Square  ,47.601116999999995,-122.3317,Flatstick Pub,47.600143200000005,-122.3310024,Mini Golf,Recreation,Flatstick Pub,3
Killer Whale (Totem),47.600533,-122.33311699999999,Flatstick Pub,47.600143200000005,-122.3310024,Mini Golf,Recreation,Flatstick Pub,3
Prefontaine Fountain,47.601783000000005,-122.3308,Flatstick Pub,47.600143200000005,-122.3310024,Mini Golf,Recreation,Flatstick Pub,3
Sun and Raven (Totem),47.600516999999996,-122.333133,Flatstick Pub,47.600143200000005,-122.3310024,Mini Golf,Recreation,Flatstick Pub,3
Tsonqua (Totem),47.600617,-122.33338300000001,Flatstick Pub,47.600143200000005,-122.3310024,Mini Golf,Recreation,Flatstick Pub,3
Biography of a Branch,47.6212,-122.35173300000001,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Black Lightning,47.620367,-122.3483,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Chief Seattle,47.618417,-122.347417,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Circus Ring Plaza,47.621,-122.35088300000001,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Moon Gates,47.620033,-122.34891699999999,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Moses,47.6208,-122.348933,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Neototems Children's Garden,47.620166999999995,-122.3517,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Olympic Iliad,47.6193,-122.3501,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Seattle Center Totem,47.620767,-122.35133300000001,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Untitled ,47.618733,-122.347917,Space Needle,47.62014854,-122.3493072,Monument / Landmark,Recreation,Space Needle,3
Beckoning Cistern,47.61485,-122.35013300000001,Big Picture Seattle,47.61465515,-122.3493951,Movie Theater,Recreation,Big Picture Seattle,3
Biography of a Branch,47.6212,-122.35173300000001,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Black Lightning,47.620367,-122.3483,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Circus Ring Plaza,47.621,-122.35088300000001,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Moon Gates,47.620033,-122.34891699999999,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Moses,47.6208,-122.348933,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Neototems Children's Garden,47.620166999999995,-122.3517,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Olympic Iliad,47.6193,-122.3501,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Seattle Center Totem,47.620767,-122.35133300000001,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Second Avenue Additions,47.61805,-122.35205,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Twine and Branch,47.62135,-122.35206699999999,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Untitled ,47.618733,-122.347917,Boeing IMAX Theater,47.61968416,-122.35057909999999,Movie Theater,Recreation,Boeing IMAX Theater,3
Black Lightning,47.620367,-122.3483,MoPOP (Museum of Pop Culture (MoPOP)),47.621526,-122.348054,Museum,Recreation,MoPOP (Museum of Pop Culture (MoPOP)),3
Circus Ring Plaza,47.621,-122.35088300000001,MoPOP (Museum of Pop Culture (MoPOP)),47.621526,-122.348054,Museum,Recreation,MoPOP (Museum of Pop Culture (MoPOP)),3
Human Forms in Balance,47.622083,-122.350867,MoPOP (Museum of Pop Culture (MoPOP)),47.621526,-122.348054,Museum,Recreation,MoPOP (Museum of Pop Culture (MoPOP)),3
Moon Gates,47.620033,-122.34891699999999,MoPOP (Museum of Pop Culture (MoPOP)),47.621526,-122.348054,Museum,Recreation,MoPOP (Museum of Pop Culture (MoPOP)),3
Moses,47.6208,-122.348933,MoPOP (Museum of Pop Culture (MoPOP)),47.621526,-122.348054,Museum,Recreation,MoPOP (Museum of Pop Culture (MoPOP)),3
Sand Dragon,47.596917,-122.323517,Seattle Pinball Museum,47.59793713,-122.32501140000001,Museum,Recreation,Seattle Pinball Museum,3
Acrobat Constellation,47.622083,-122.352833,KEXP Gathering Space,47.62278992,-122.35524779999999,Music Venue,Recreation,KEXP Gathering Space,3
Black Lightning,47.620367,-122.3483,MoPOP Sky Church,47.62159849,-122.3484392,Music Venue,Recreation,MoPOP Sky Church,3
Hydraulis,47.622133000000005,-122.35335,KEXP Gathering Space,47.62278992,-122.35524779999999,Music Venue,Recreation,KEXP Gathering Space,3
In the Event,47.6221,-122.35477,KEXP Gathering Space,47.62278992,-122.35524779999999,Music Venue,Recreation,KEXP Gathering Space,3
Moon Gates,47.620033,-122.34891699999999,MoPOP Sky Church,47.62159849,-122.3484392,Music Venue,Recreation,MoPOP Sky Church,3
Moses,47.6208,-122.348933,MoPOP Sky Church,47.62159849,-122.3484392,Music Venue,Recreation,MoPOP Sky Church,3
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Dahlia Lounge,47.61311752,-122.3402034,New American Restaurant,Food,Dahlia Lounge,3
Hammering Man,47.607033,-122.33815,Heartwood Provisions,47.605463,-122.337181,New American Restaurant,Food,Heartwood Provisions,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Heartwood Provisions,47.605463,-122.337181,New American Restaurant,Food,Heartwood Provisions,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,Pho Viet Anh,47.62547493,-122.34904809999999,Noodle House,Food,Pho Viet Anh,3
Codes & Protocol,47.60475,-122.329917,Red Bowls,47.60465447,-122.3332111,Noodle House,Food,Red Bowls,3
Dreaming in Color,47.623883,-122.351133,Pho Viet Anh,47.62547493,-122.34904809999999,Noodle House,Food,Pho Viet Anh,3
Fu,47.624417,-122.351467,Pho Viet Anh,47.62547493,-122.34904809999999,Noodle House,Food,Pho Viet Anh,3
Hatch Covers,47.6039,-122.33083300000001,Red Bowls,47.60465447,-122.3332111,Noodle House,Food,Red Bowls,3
illumine,47.603867,-122.33055,Red Bowls,47.60465447,-122.3332111,Noodle House,Food,Red Bowls,3
Listening,47.60445,-122.33021699999999,Red Bowls,47.60465447,-122.3332111,Noodle House,Food,Red Bowls,3
Transition,47.60475,-122.33033300000001,Red Bowls,47.60465447,-122.3332111,Noodle House,Food,Red Bowls,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Barbet,47.62425,-122.35233000000001,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Barbet,47.62425,-122.35233000000001,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Dreaming in Color,47.623883,-122.351133,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Dreaming in Color,47.623883,-122.351133,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Encircled Stream,47.623833000000005,-122.35196699999999,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Encircled Stream,47.623833000000005,-122.35196699999999,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Fountain of Seseragi,47.62335,-122.35247,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Fountain of Seseragi,47.62335,-122.35247,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Fu,47.624417,-122.351467,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Fu,47.624417,-122.351467,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Human Forms in Balance,47.622083,-122.350867,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Kobe Bell,47.62345,-122.35211699999999,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Kobe Bell,47.62345,-122.35211699999999,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Pool,47.623067,-122.35286699999999,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Pool,47.623067,-122.35286699999999,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
The Lang Fountain,47.62405,-122.35215,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
The Lang Fountain,47.62405,-122.35215,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Untitled,47.623567,-122.35205,Seattle Opera,47.62394981,-122.3504199,Opera House,Recreation,Seattle Opera,3
Untitled,47.623567,-122.35205,Marion Oliver McCaw Hall,47.62423806,-122.3509906,Opera House,Recreation,Marion Oliver McCaw Hall,3
Seattle Garden,47.607433,-122.339867,Can Can,47.60901561,-122.3402034,Other Nightlife,Retail,Can Can,3
Black Sun,47.629917,-122.31516699999999,William Henry Seward Statue,47.632002,-122.315932,Outdoor Sculpture,Recreation,William Henry Seward Statue,3
Homage in Green,47.63205,-122.3157,William Henry Seward Statue,47.632002,-122.315932,Outdoor Sculpture,Recreation,William Henry Seward Statue,3
Playform,47.632183000000005,-122.31323300000001,William Henry Seward Statue,47.632002,-122.315932,Outdoor Sculpture,Recreation,William Henry Seward Statue,3
Untitled Bird-Bath,47.6312,-122.31673300000001,William Henry Seward Statue,47.632002,-122.315932,Outdoor Sculpture,Recreation,William Henry Seward Statue,3
William H. Seward,47.6319,-122.31571699999999,William Henry Seward Statue,47.632002,-122.315932,Outdoor Sculpture,Recreation,William Henry Seward Statue,3
Hammering Man,47.607033,-122.33815,Kavu,47.60640554,-122.33719509999999,Outdoor Supply Store,Retail,Kavu,3
DNA Wave Wall,47.631717,-122.37745,Staples,47.6331032,-122.37703049999999,Paper / Office Supplies Store,Retail,Staples,3
Seattle Scatter Piece,47.632467,-122.37565,Staples,47.6331032,-122.37703049999999,Paper / Office Supplies Store,Retail,Staples,3
"Adjacent, Against, Upon",47.619367,-122.361883,Myrtle Edwards Park,47.619118900000004,-122.3599993,Park,Recreation,Myrtle Edwards Park,3
Black Sun,47.629917,-122.31516699999999,Volunteer Park,47.62917534,-122.31585109999999,Park,Recreation,Volunteer Park,3
Black Sun,47.629917,-122.31516699999999,Volunteer Park Lily Ponds,47.63022022,-122.31548390000002,Park,Recreation,Volunteer Park Lily Ponds,3
Christopher Columbus,47.6066,-122.34143300000001,Waterfront Park,47.60692914,-122.3417446,Park,Recreation,Waterfront Park,3
Dr. Jose P. Rizal,47.591833,-122.3175,Dr. Jose Rizal Park,47.59277912,-122.3183334,Park,Recreation,Dr. Jose Rizal Park,3
East is West,47.59205,-122.31741699999999,Dr. Jose Rizal Park,47.59277912,-122.3183334,Park,Recreation,Dr. Jose Rizal Park,3
Equality,47.59405,-122.314117,Lewis Park,47.59209124,-122.3146662,Park,Recreation,Lewis Park,3
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park,47.62917534,-122.31585109999999,Park,Recreation,Volunteer Park,3
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Lily Ponds,47.63022022,-122.31548390000002,Park,Recreation,Volunteer Park Lily Ponds,3
Mcgilvra's Farm,47.635467,-122.27791699999999,Madison Park,47.63546188,-122.2773063,Park,Recreation,Madison Park,3
Story of North Island (Totem Pole),47.646933000000004,-122.301033,McCurdy Park,47.6449647,-122.3018336,Park,Recreation,McCurdy Park,3
Untitled,47.629616999999996,-122.36673300000001,Marshall Park,47.62966327,-122.3667596,Park,Recreation,Marshall Park,3
Untitled,47.629616999999996,-122.36673300000001,Betty Bowen Viewpoint,47.6295988,-122.3666608,Park,Recreation,Betty Bowen Viewpoint,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Volunteer Park,47.62917534,-122.31585109999999,Park,Recreation,Volunteer Park,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Volunteer Park Lily Ponds,47.63022022,-122.31548390000002,Park,Recreation,Volunteer Park Lily Ponds,3
Untitled Cor-Ten Steel Sculpture,47.634333000000005,-122.31233300000001,The View,47.63459973,-122.3125662,Park,Recreation,The View,3
Volumetric Space Frame,47.6295,-122.35995,Kerry Park,47.62948099,-122.3598916,Park,Recreation,Kerry Park,3
Volumetric Space Frame,47.6295,-122.35995,Franklin Place,47.62792533,-122.35900749999999,Park,Recreation,Franklin Place,3
Water Into Electricity (That Man May Use It Freely),47.645417,-122.30115,McCurdy Park,47.6449647,-122.3018336,Park,Recreation,McCurdy Park,3
Waterfront Fountain,47.617983,-122.31946699999999,Cal Anderson Park,47.61708669,-122.3193506,Park,Recreation,Cal Anderson Park,3
William H. Seward,47.6319,-122.31571699999999,Volunteer Park Lily Ponds,47.63022022,-122.31548390000002,Park,Recreation,Volunteer Park Lily Ponds,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Barbet,47.62425,-122.35233000000001,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Black Sun,47.629917,-122.31516699999999,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation,Volunteer Park Amphitheatre,3
Cornerstone,47.607966999999995,-122.32926699999999,Town Hall Seattle,47.609118,-122.3300568,Performing Arts Venue,Recreation,Town Hall Seattle,3
Dreaming in Color,47.623883,-122.351133,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Encircled Stream,47.623833000000005,-122.35196699999999,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Fountain of Seseragi,47.62335,-122.35247,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Fu,47.624417,-122.351467,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Homage in Green,47.63205,-122.3157,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation,Volunteer Park Amphitheatre,3
Human Forms in Balance,47.622083,-122.350867,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation,Volunteer Park Amphitheatre,3
Kobe Bell,47.62345,-122.35211699999999,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Neototems,47.62235,-122.35255,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Pool,47.623067,-122.35286699999999,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
The Lang Fountain,47.62405,-122.35215,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Tree Bench,47.601517,-122.3071,Langston Hughes Performing Arts Center,47.60138167,-122.3098489,Performing Arts Venue,Recreation,Langston Hughes Performing Arts Center,3
Untitled,47.623567,-122.35205,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation,Volunteer Park Amphitheatre,3
William H. Seward,47.6319,-122.31571699999999,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation,Volunteer Park Amphitheatre,3
Angie's Umbrella,47.611333,-122.345417,Mud Bay,47.61221315,-122.3447987,Pet Store,Retail,Mud Bay,3
Play Ray Plaza,47.622433,-122.35518300000001,Mud Bay,47.62393667,-122.35667020000001,Pet Store,Retail,Mud Bay,3
Step on no Pets,47.638166999999996,-122.3766,Petco,47.6366791,-122.3773517,Pet Store,Retail,Petco,3
The Itinerant,47.622033,-122.320683,Mud Bay,47.62101614,-122.321409,Pet Store,Retail,Mud Bay,3
"Wave, Rave, Cave",47.613033,-122.34753300000001,Mud Bay,47.61221315,-122.3447987,Pet Store,Retail,Mud Bay,3
Children of the Sea,47.601633,-122.301383,Walgreens,47.5995854,-122.30086229999999,Pharmacy,Retail,Walgreens,3
DNA Wave Wall,47.631717,-122.37745,Pier 90,47.63158349,-122.38038190000002,Pier,Recreation,Pier 90,3
Children of the Sea,47.601633,-122.301383,Papa Murphy's,47.59948504,-122.30197350000002,Pizza Place,Food,Papa Murphy's,3
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Serious Pie,47.61291873,-122.3403243,Pizza Place,Food,Serious Pie,3
Gyrojack,47.614533,-122.3448,Rocco's,47.61395634,-122.34530420000002,Pizza Place,Food,Rocco's,3
Mcgilvra's Farm,47.635467,-122.27791699999999,The Independent Pizzeria,47.63612504,-122.27738529999999,Pizza Place,Food,The Independent Pizzeria,3
Sand Dragon,47.596917,-122.323517,World Pizza,47.59842426,-122.3239498,Pizza Place,Food,World Pizza,3
Three Dogs,47.614483,-122.3449,Rocco's,47.61395634,-122.34530420000002,Pizza Place,Food,Rocco's,3
Tree Bench,47.601517,-122.3071,Domino's Pizza,47.59943185,-122.3081777,Pizza Place,Food,Domino's Pizza,3
Untitled (Kiosk),47.615617,-122.34458300000001,Rocco's,47.61395634,-122.34530420000002,Pizza Place,Food,Rocco's,3
"Wave, Rave, Cave",47.613033,-122.34753300000001,Rocco's,47.61395634,-122.34530420000002,Pizza Place,Food,Rocco's,3
Biography of a Branch,47.6212,-122.35173300000001,Seattle Center Playground,47.6218686,-122.3492537,Playground,Recreation,Seattle Center Playground,3
Black Lightning,47.620367,-122.3483,Seattle Center Playground,47.6218686,-122.3492537,Playground,Recreation,Seattle Center Playground,3
Circus Ring Plaza,47.621,-122.35088300000001,Seattle Center Playground,47.6218686,-122.3492537,Playground,Recreation,Seattle Center Playground,3
Homage in Green,47.63205,-122.3157,Volunteer Park Playground,47.63211943,-122.3133919,Playground,Recreation,Volunteer Park Playground,3
Human Forms in Balance,47.622083,-122.350867,Seattle Center Playground,47.6218686,-122.3492537,Playground,Recreation,Seattle Center Playground,3
Mcgilvra's Farm,47.635467,-122.27791699999999,Madison Park Playground,47.6352908,-122.2778476,Playground,Recreation,Madison Park Playground,3
Migrare,47.621767,-122.3515,Seattle Center Playground,47.6218686,-122.3492537,Playground,Recreation,Seattle Center Playground,3
